10E100640,duration,debit,,,,,,,
10E100650,duration,debit,,,,,,,
10E100660,duration,debit,,,,,,,
10E100670,duration,debit,,,,,,,
10E100680,duration,debit,,,,,,,
10E100690,duration,debit,,,,,,,
10E100700,duration,debit,,,,,,,
10E100710,duration,,title,,,,,,
10E100720,duration,debit,,,,,,,
10E100730,duration,debit,,,,,,,
10E100740,duration,debit,,,,,,,
10E100750,duration,debit,,,,,,,
10E100760,duration,debit,,,,,,,
10E100770,duration,debit,,,,,,,
10E100780,duration,debit,,,,,,,
10E110010,duration,,title,,,,,,
10E110020,duration,debit,,,,,,,
10E110030,duration,debit,,,,,,,
10E110040,duration,debit,,,,,,,
10E110050,duration,debit,,,,,,,
10E110060,duration,debit,,,,,,,
10E110070,duration,debit,,,,,,,
10E110080,duration,debit,,,,,,,
10E110090,duration,debit,,,,,,,
10E110100,duration,debit,,,,,,,
10E110110,duration,debit,,,,,,,
10E110120,duration,debit,,,,,,,
10E110130,duration,debit,,,,,,,
10E110140,duration,debit,,,,,,,
10E110150,duration,debit,,,,,,,
10E110160,duration,debit,,,,,,,
10E110170,duration,debit,,,,,,,
10E110180,duration,debit,,,,,,,
10E110190,duration,debit,,,,,,,
10E110200,duration,debit,,,,,,,
10E110210,duration,debit,,,,,,,
10E110220,duration,debit,,,,,,,
10E110230,duration,debit,,,,,,,
10E110240,duration,debit,,,,,,,
10E110250,duration,debit,,,,,,,
10E110260,duration,debit,,,,,,,
10E110270,duration,debit,,,,,,,
10E110280,duration,debit,,,,,,,
10E110290,duration,debit,,,,,,,
10E110300,duration,debit,,,,,,,
10E110310,duration,debit,,,,,,,
10E110320,duration,debit,,,,,,,
10E110330,duration,debit,,,,,,,
10E110340,duration,,title,,,,,,
10E110350,duration,debit,,,,,,,
10E110360,duration,debit,,,,,,,
10E110370,duration,debit,,,,,,,
10E110380,duration,debit,,,,,,,
10E110390,duration,debit,,,,,,,
10E110400,duration,debit,,,,,,,
10E110410,duration,debit,,,,,,,
10E110420,duration,debit,,,,,,,
10E110430,duration,debit,,,,,,,
10E110440,duration,debit,,,,,,,
10E110450,duration,debit,,,,,,,
10E110460,duration,debit,,,,,,,
10E110470,duration,debit,,,,,,,
10E110480,duration,debit,,,,,,,
10E110490,duration,debit,,,,,,,
10E110500,duration,debit,,,,,,,
10E110510,duration,debit,,,,,,,
10E110520,duration,debit,,,,,,,
10E110530,duration,debit,,,,,,,
10E110540,duration,debit,,,,,,,
10E110550,duration,debit,,,,,,,
10E110560,duration,debit,,,,,,,
10E110570,duration,debit,,,,,,,
10E110580,duration,debit,,,,,,,
10E110590,duration,debit,,,,,,,
10E110600,duration,debit,,,,,,,
10E110610,duration,debit,,,,,,,
10E110620,duration,debit,,,,,,,
10E110630,duration,debit,,,,,,,
10E110640,duration,debit,,,,,,,
10E110650,duration,debit,,,,,,,
10E110660,duration,debit,,,,,,,
10E110670,duration,debit,,,,,,,
10E110680,duration,debit,,,,,,,
10E110690,duration,debit,,,,,,,
10E110700,duration,debit,,,,,,,
10E110710,duration,debit,,,,,,,
10E110720,duration,debit,,,,,,,
10E110730,duration,debit,,,,,,,
10E110740,duration,debit,,,,,,,
10E110750,duration,debit,,,,,,,
10E110760,duration,debit,,,,,,,
10E110770,duration,debit,,,,,,,
10E110780,duration,debit,,,,,,,
10E110790,duration,debit,,,,,,,
10E110800,duration,debit,,,,,,,
10E110810,duration,debit,,,,,,,
10E110820,duration,debit,,,,,,,
10E110830,duration,debit,,,,,,,
10E110840,duration,debit,,,,,,,
10E110850,duration,debit,,,,,,,
10E110860,duration,debit,,,,,,,
10E110870,duration,debit,,,,,,,
10E110880,duration,debit,,,,,,,
10E110890,duration,debit,,,,,,,
10E110900,duration,debit,,,,,,,
10E110910,duration,debit,,,,,,,
10E110920,duration,debit,,,,,,,
10E110930,duration,debit,,,,,,,
10E110940,duration,debit,,,,,,,
10E110950,duration,debit,,,,,,,
10E110960,duration,debit,,,,,,,
10E110970,duration,debit,,,,,,,
10E110980,duration,debit,,,,,,,
10E110990,duration,debit,,,,,,,
10E111000,duration,debit,,,,,,,
10E111010,duration,debit,,,,,,,
10E111020,duration,debit,,,,,,,
10E111030,duration,debit,,,,,,,
10E111040,duration,debit,,,,,,,
10E111050,duration,debit,,,,,,,
10E111060,duration,debit,,,,,,,
10E111070,duration,debit,,,,,,,
10E111080,duration,debit,,,,,,,
10E111090,duration,debit,,,,,,,
10E111100,duration,debit,,,,,,,
10E111110,duration,debit,,,,,,,
10E111120,duration,debit,,,,,,,
10E111130,duration,debit,,,,,,,
10E111140,duration,debit,,,,,,,
10E111150,duration,debit,,,,,,,
10E111160,duration,debit,,,,,,,
10E111170,duration,debit,,,,,,,
10E111180,duration,debit,,,,,,,
10E111190,duration,debit,,,,,,,
10E111200,duration,debit,,,,,,,
10E111210,duration,debit,,,,,,,
10E111220,duration,debit,,,,,,,
10E111230,duration,debit,,,,,,,
10E111240,duration,debit,,,,,,,
10E111250,duration,debit,,,,,,,
10E111260,duration,debit,,,,,,,
10E111270,duration,debit,,,,,,,
10E111280,duration,debit,,,,,,,
10E111290,duration,debit,,,,,,,
10E111300,duration,debit,,,,,,,
10E111310,duration,debit,,,,,,,
10E111320,duration,debit,,,,,,,
10E111330,duration,debit,,,,,,,
10F000010,duration,credit,,,,,,,
10F000020,duration,credit,,,,,,,
10F100010,duration,debit,,,,,,,
10F100020,duration,credit,,,,,,,
10F100030,duration,debit,,,,,,,
10F100040,duration,credit,,,,,,,
10F000030,duration,credit,,,,,,,
10F000040,duration,credit,,,,,,,
10F000050,duration,credit,,,,,,,
10F000060,duration,credit,,,,,,,
10F000070,duration,credit,,,,,,,
10F000080,duration,credit,,,,,,,
10F000090,duration,credit,,,,,,,
10F000100,duration,credit,,,,,,,
10E200010,duration,,title,,,,,,
10E200020,duration,debit,,,,,,,
10E200030,duration,debit,,,,,,,
10E200040,duration,debit,,,,,,,
10E200050,duration,debit,,,,,,,
10E200060,duration,debit,,,,,,,
10E200070,duration,debit,,,,,,,
10E200080,duration,debit,,,,,,,
10E200090,duration,debit,,,,,,,
10E200100,duration,debit,,,,,,,
10E200110,duration,debit,,,,,,,
10E200120,duration,debit,,,,,,,
10E200130,duration,debit,,,,,,,
10E200140,duration,debit,,,,,,,
10E200150,duration,debit,,,,,,,
10E200160,duration,debit,,,,,,,
10E200170,duration,debit,,,,,,,
10E200180,duration,debit,,,,,,,
10E200190,duration,debit,,,,,,,
10E200200,duration,debit,,,,,,,
10E200210,duration,debit,,,,,,,
10E200220,duration,debit,,,,,,,
10E200230,duration,debit,,,,,,,
10E200240,duration,debit,,,,,,,
10E200250,duration,debit,,,,,,,
10E200260,duration,debit,,,,,,,
10E200270,duration,debit,,,,,,,
10E200280,duration,debit,,,,,,,
10E200290,duration,debit,,,,,,,
10E200300,duration,debit,,,,,,,
10E200310,duration,debit,,,,,,,
10E200320,duration,debit,,,,,,,
10E200330,duration,debit,,,,,,,
10E200340,duration,,title,,,,,,
10E200350,duration,debit,,,,,,,
10E200360,duration,debit,,,,,,,
10E200370,duration,debit,,,,,,,
10E200380,duration,debit,,,,,,,
10E200390,duration,debit,,,,,,,
10E200400,duration,debit,,,,,,,
10E200410,duration,debit,,,,,,,
10E200420,duration,debit,,,,,,,
10E200430,duration,debit,,,,,,,
10E200440,duration,debit,,,,,,,
10E200450,duration,debit,,,,,,,
10E200460,duration,debit,,,,,,,
10E200470,duration,debit,,,,,,,
10E200480,duration,debit,,,,,,,
10E200490,duration,debit,,,,,,,
10E200500,duration,debit,,,,,,,
10E200510,duration,debit,,,,,,,
10E200520,duration,debit,,,,,,,
10E200530,duration,debit,,,,,,,
10E200540,duration,debit,,,,,,,
10E200550,duration,debit,,,,,,,
10E200560,duration,debit,,,,,,,
10E200570,duration,debit,,,,,,,
10E200580,duration,debit,,,,,,,
10E200590,duration,debit,,,,,,,
10E200600,duration,debit,,,,,,,
10E200610,duration,debit,,,,,,,
10E200620,duration,debit,,,,,,,
10E200630,duration,debit,,,,,,,
10E200640,duration,debit,,,,,,,
10E200650,duration,debit,,,,,,,
10E200660,duration,debit,,,,,,,
10E200670,duration,debit,,,,,,,
10E200680,duration,debit,,,,,,,
10E200690,duration,debit,,,,,,,
10E200700,duration,debit,,,,,,,
10E200710,duration,debit,,,,,,,
10E200720,duration,debit,,,,,,,
10E200730,duration,debit,,,,,,,
10E200740,duration,debit,,,,,,,
10E200750,duration,debit,,,,,,,
10E200760,duration,debit,,,,,,,
10E200770,duration,debit,,,,,,,
10E200780,duration,debit,,,,,,,
10E200790,duration,debit,,,,,,,
10E200800,duration,debit,,,,,,,
10E200810,duration,debit,,,,,,,
10E200820,duration,debit,,,,,,,
10E200830,duration,debit,,,,,,,
10E200840,duration,debit,,,,,,,
10E200850,duration,debit,,,,,,,
10E200860,duration,debit,,,,,,,
10E200870,duration,debit,,,,,,,
10E200880,duration,debit,,,,,,,
10E200890,duration,debit,,,,,,,
10E200900,duration,debit,,,,,,,
10E200910,duration,debit,,,,,,,
10E200920,duration,debit,,,,,,,
10E200930,duration,debit,,,,,,,
10E200940,duration,debit,,,,,,,
10E200950,duration,debit,,,,,,,
10E200960,duration,debit,,,,,,,
10E200970,duration,debit,,,,,,,
10E200980,duration,debit,,,,,,,
10E200990,duration,debit,,,,,,,
10E201000,duration,debit,,,,,,,
10E201010,duration,debit,,,,,,,
10E201020,duration,debit,,,,,,,
10E201030,duration,debit,,,,,,,
10E201040,duration,debit,,,,,,,
10E201050,duration,debit,,,,,,,
10E201060,duration,debit,,,,,,,
10E201070,duration,debit,,,,,,,
10E201080,duration,debit,,,,,,,
10E201090,duration,debit,,,,,,,
10E201100,duration,debit,,,,,,,
10E201110,duration,debit,,,,,,,
10E201120,duration,debit,,,,,,,
10E201130,duration,debit,,,,,,,
10E201140,duration,debit,,,,,,,
10E201150,duration,debit,,,,,,,
10E201160,duration,debit,,,,,,,
10E201170,duration,debit,,,,,,,
10E201180,duration,debit,,,,,,,
10E201190,duration,debit,,,,,,,
10E201200,duration,debit,,,,,,,
10E201210,duration,debit,,,,,,,
10E201220,duration,debit,,,,,,,
10E201230,duration,debit,,,,,,,
10E201240,duration,debit,,,,,,,
10E201250,duration,debit,,,,,,,
10E201260,duration,debit,,,,,,,
10E201270,duration,debit,,,,,,,
10E201280,duration,debit,,,,,,,
10E201290,duration,debit,,,,,,,
10E201300,duration,debit,,,,,,,
10E201310,duration,debit,,,,,,,
10E201320,duration,debit,,,,,,,
10E201330,duration,debit,,,,,,,
10F000110,duration,credit,,,,,,,
10F000120,duration,credit,,,,,,,
10D200010,duration,,title,,,,,,
10D200020,duration,credit,,,,,,,
10D200030,duration,credit,,,,,,,
10D200040,duration,credit,,,,,,,
10D200050,duration,credit,,,,,,,
10D200060,duration,credit,,,,,,,
10D200070,duration,credit,,,,,,,
10D200080,duration,credit,,,,,,,
10D200090,duration,credit,,,,,,,
10D200100,duration,credit,,,,,,,
10D200110,duration,credit,,,,,,,
10D200120,duration,credit,,,,,,,
10D200130,duration,credit,,,,,,,
10D200140,duration,credit,,,,,,,
10D200150,duration,credit,,,,,,,
10D200160,duration,credit,,,,,,,
10D200170,duration,credit,,,,,,,
10D200180,duration,credit,,,,,,,
10D200190,duration,credit,,,,,,,
10D200200,duration,credit,,,,,,,
10D200210,duration,credit,,,,,,,
10D200220,duration,credit,,,,,,,
10D200230,duration,credit,,,,,,,
10D200240,duration,credit,,,,,,,
10D200250,duration,credit,,,,,,,
10D200260,duration,credit,,,,,,,
10D200270,duration,credit,,,,,,,
10D200280,duration,credit,,,,,,,
10D200290,duration,credit,,,,,,,
10D200300,duration,credit,,,,,,,
10D200310,duration,credit,,,,,,,
10D200320,duration,credit,,,,,,,
10D200330,duration,credit,,,,,,,
10D200340,duration,credit,,,,,,,
10D200350,duration,credit,,,,,,,
10D200360,duration,credit,,,,,,,
10D200370,duration,credit,,,,,,,
10D200380,duration,credit,,,,,,,
10D200390,duration,credit,,,,,,,
10D200400,duration,credit,,,,,,,
10D200410,duration,credit,,,,,,,
10D200420,duration,credit,,,,,,,
10D200430,duration,credit,,,,,,,
10D200440,duration,credit,,,,,,,
10D200450,duration,credit,,,,,,,
10D200460,duration,credit,,,,,,,
10D200470,duration,credit,,,,,,,
10D200480,duration,credit,,,,,,,
10D200490,duration,credit,,,,,,,
10D200500,duration,credit,,,,,,,
10D200510,duration,credit,,,,,,,
10D200520,duration,credit,,,,,,,
10D200530,duration,credit,,,,,,,
10D200540,duration,credit,,,,,,,
10D200550,duration,credit,,,,,,,
10D200560,duration,credit,,,,,,,
10D200570,duration,credit,,,,,,,
10D200580,duration,credit,,,,,,,
10D200590,duration,credit,,,,,,,
10D200600,duration,credit,,,,,,,
10D200610,duration,credit,,,,,,,
10D200620,duration,credit,,,,,,,
10D200630,duration,credit,,,,,,,
10D200640,duration,credit,,,,,,,
10D200650,duration,credit,,,,,,,
10D200660,duration,credit,,,,,,,
10D200670,duration,credit,,,,,,,
10D200680,duration,credit,,,,,,,
10D200690,duration,credit,,,,,,,
10D200700,duration,credit,,,,,,,
10D200710,duration,credit,,,,,,,
10D200720,duration,credit,,,,,,,
